Time (h),Temperature (degC)
145,10.561922215565898
146,10.577480267079798
147,10.593038318593788
148,10.608596370107774
149,10.624154421621832
150,10.63971247313569
151,10.655270524649666
152,10.67082857616385
153,10.686386627677864
154,10.701944679191877
155,10.717502730705943
156,10.73306078221968
157,10.748618833733788
158,10.764176885247888
159,10.779734936761818
160,10.795292988275897
161,10.810851039789965
162,10.826409091303956
163,10.841967142817774
164,10.857525194331844
165,10.873083245845807
166,10.88864129735987
167,10.904199348873963
168,10.919757400387862
169,10.935315451901902
170,10.950873503415883
171,10.966431554929972
172,10.981989606443763
173,10.997547657957993
174,11.013105709472045
175,11.028663760986129
176,11.044221812499778
177,11.059779864014056
178,11.07533791552782
179,11.09089596704197
180,11.106454018555937
181,11.122012070069891
182,11.137570121583886
183,11.153128173097956
184,11.16868622461192
185,11.184244276126053
186,11.199802327640029
187,11.215360379153978
188,11.230918430668002
189,11.24647648218199
190,11.26203453369582
191,11.27759258520992
192,11.293150636724034
193,11.308708688238049
194,11.324266739752153
195,11.339824791265977
196,11.355382842779907
197,11.370940894293902
198,11.386498945808093
199,11.402056997321896
200,11.417615048835966
201,11.43317310035007
202,11.448731151863997
203,11.464289203378033
204,11.479847254891965
205,11.4954053064059
206,11.510963357920177
207,11.52652140943405
208,11.542079460948168
209,11.55763751246205
210,11.57319556397605
211,11.588753615489992
212,11.604311667004092
213,11.619869718518121
214,11.635427770032077
215,11.650985821546207
216,11.66654387306016
217,11.682101924574155
218,11.697659976088074
219,11.713218027602185
220,11.728776079116194
221,11.74433413063018
222,11.759892182144128
223,11.775450233658178
224,11.791008285172156
225,11.806566336686187
226,11.822124388200034
227,11.837682439714294
228,11.853240491228142
229,11.868509846925129
230,11.881714731392316
231,11.894919615859703
232,11.908124500327109
233,11.92132938479454
234,11.934534269261729
235,11.947739153729081
236,11.96094403819648
237,11.974148922663662
238,11.987353807130912
239,12.000558691598458
240,12.013763576065758
241,12.026968460533151
242,12.040173345000497
243,12.053378229467754
244,12.066583113935206
245,12.079787998402486
246,12.092992882869801
247,12.106197767337159
248,12.119402651804432
249,12.13260753627178
250,12.145812420739256
251,12.159017305206458
252,12.172222189673708
253,12.185427074141085
254,12.198631958608502
255,12.21183684307569
256,12.225041727543005
257,12.23824661201052
258,12.251451496477758
259,12.26465638094517
260,12.277861265412419
261,12.291066149879676
262,12.304271034347039
263,12.317475918814454
264,12.33068080328195
265,12.343885687749113
266,12.357090572216395
267,12.370295456683733
268,12.383500341151128
269,12.396705225618486
270,12.409910110085796
271,12.42311499455306
272,12.436319879020465
273,12.449524763487673
274,12.462729647955006
275,12.475934532422427
276,12.48913941688972
277,12.502344301357105
